DEPT;SP;RHOZ;PEFZ;AT90;DTCO;Zones
1018;-0.330812067;2.142860413;2.861301661;1.333234191;120.3742752;0
1018.5;0.2118119;2.178836823;3.400232554;1.15328908;129.5919647;0
1019;0.079852812;2.214968443;3.157597065;1.209796786;124.7518082;0
1019.5;-0.739332497;2.226982594;2.77032876;1.41767323;117.3225937;0
1020;0.101527795;2.261899948;2.652735233;1.578088284;112.5348129;0
1020.5;0.789487302;2.206068754;2.922914028;1.535046339;117.5291901;0
1021;1.101734757;2.191053867;3.087034464;1.305853128;123.8555985;0
1021.5;1.279925227;2.213118792;3.057625532;1.305710316;122.0912094;0
1022;0.676969469;2.247400999;2.703058958;1.569947958;113.3485336;0
1022.5;1.100793362;2.228103399;2.601942062;1.574522376;117.1323013;0
1023;1.179630041;2.198924065;2.948490143;1.297719121;122.5276489;0
1023.5;1.23437798;2.219451904;2.784627199;1.323139072;119.8437729;0
1024;1.035625815;2.241241694;2.598846436;1.553819895;116.79673;0
1024.5;1.095269203;2.230260134;2.953304291;1.415887356;117.2785873;0
1025;1.24249661;2.21282506;2.803630114;1.435866833;114.1953888;0
1025.5;1.059107184;2.222003222;2.766809702;1.518342733;113.3047791;0
1026;1.127258658;2.230625868;2.947726011;1.383166552;114.7771454;0
1026.5;0.958283186;2.195035219;2.934612036;1.521173239;117.3014755;0
1027;1.359938741;2.224882841;3.231775522;1.305372477;117.6838532;0
1027.5;1.119003415;2.259207487;2.972186565;1.397118807;112.0905457;0
1028;1.219876409;2.241719961;2.611427784;1.548702836;115.3694305;0
1028.5;0.89497447;2.11994648;2.92120266;1.331522107;118.7706757;0
1029;1.160738468;2.218051672;2.924585342;1.482915402;118.1047745;0
1029.5;1.28423357;2.2781744;2.82894516;1.69072926;114.1550827;0
1030;0.699951828;2.223116398;2.864779472;1.417850018;114.0744705;0
1030.5;0.403009504;2.221719503;2.632251978;1.533526063;113.3888397;0
1031;0.507279277;2.211028099;2.628321648;1.596853733;115.7918015;0
1031.5;1.307168007;2.213614225;2.917849541;1.286308169;117.0602112;0
1032;1.462400079;2.240384817;2.926112413;1.31677103;119.3543778;0
1032.5;1.183389068;2.254525423;2.849718809;1.365700483;116.8516007;0
1033;0.953517377;2.275602579;2.90592742;1.484351873;113.0612869;0
1033.5;1.013853788;2.204987764;2.996582985;1.622925162;110.038269;0
1034;1.354454517;2.237042427;2.848710537;1.407291532;116.9669647;0
1034.5;1.107848525;2.124605656;2.96714139;1.079157114;121.4687958;0
1035;1.219618917;2.189253092;3.078393221;1.162421823;122.1112595;0
1035.5;1.041872621;2.213468552;2.763627291;1.27745986;114.5531921;0
1036;0.832340777;2.237051725;2.856684685;1.571727037;108.280426;0
1036.5;0.405572057;2.255156517;2.941582918;1.770429969;107.7311173;0
1037;-0.507808983;2.19046545;3.102261066;1.830039978;117.3028946;0
1037.5;0.767723918;2.050619602;2.977950096;1.014039755;124.0896378;0
1038;0.924055994;2.11480403;3.009699106;1.044312716;124.6888046;0
1038.5;1.351565838;2.173237085;3.004339695;1.068033934;120.8827133;0
1039;1.350469947;2.208528996;2.886697531;1.181741357;115.2965469;0
1039.5;0.762501538;2.197146893;2.564132214;1.340137482;111.5740891;0
1040;0.213958025;2.188887358;2.477201462;1.491648197;110.561264;0
1040.5;-0.395619839;2.183085918;2.423362494;1.584011197;109.3357925;0
1041;-1.67597425;2.211482763;2.46757102;1.731680989;107.0465775;0
1041.5;-2.011558533;2.218455076;2.37335062;1.773967266;106.3859558;0
1042;-1.43689692;2.197749138;2.401729345;1.686268449;109.863472;0
1042.5;0.412501007;2.207117319;2.56210947;1.439263463;113.2520981;0
1043;1.258926272;2.235013723;2.792221069;1.363466501;113.547966;0
1043.5;0.813123584;2.244613171;2.748842478;1.478252173;111.8812103;0
1044;0.767978251;2.230531216;2.719837666;1.578942776;110.7825623;0
1044.5;0.484823495;2.199425697;2.628471851;1.590122461;110.298233;0
1045;-0.731005549;2.211071253;2.602916241;1.839249969;104.9321823;0
1045.5;-4.845899582;2.223360062;2.504503012;2.659733534;107.5526886;0
1046;-1.589066505;2.169713736;2.657071114;1.501869083;107.6313095;0
1046.5;-1.174064755;2.197991133;2.683098078;1.669234157;115.9878998;0
1047;0.323065519;2.112472773;2.898841143;1.028777123;117.8567581;0
1047.5;0.924560785;2.198008061;2.838643074;1.204079032;116.3859787;0
1048;0.035591122;2.236960411;2.509407759;1.63932395;107.3129501;0
1048.5;-1.848091245;2.243299246;2.434740543;2.335157394;104.0472641;0
1049;-2.397591352;2.23921299;2.341373682;2.653505802;103.1264267;0
1049.5;-1.081756592;2.248201132;2.34172082;2.682709694;102.4876099;0
1050;0.044189293;2.249509335;2.355729103;2.083907366;109.5658264;0
1050.5;0.952009499;2.102951765;2.725908279;1.344130755;116.335022;0
1051;2.083030224;2.10775733;2.964773417;0.994730711;125.2027969;0
1051.5;2.133273125;2.149134636;2.902339935;0.997456253;125.2336426;0
1052;2.199318886;2.168730736;2.965448856;0.985912263;125.777977;0
1052.5;2.592189074;2.174620152;3.021169186;0.942852736;124.4646454;0
1053;2.62092948;2.18074584;2.982650518;0.966500104;124.4659348;0
1053.5;2.267566919;2.15161562;2.938900948;1.064195275;124.1382599;0
1054;2.431690455;2.155558348;3.065868378;1.066424727;123.0967789;0
1054.5;1.918080449;2.144721031;2.826307535;1.079537749;115.3544388;0
1055;0.912206352;2.154834509;2.507339001;1.872034669;102.2962952;0
1055.5;1.262222529;2.266279459;2.354968786;2.300829172;109.8418579;0
1056;1.315520406;2.051976919;2.508388519;1.371187687;138.6773529;0
1056.5;1.447505951;2.025956869;2.698959589;1.038416743;139.0461426;0
1057;1.060250521;2.000004292;2.79174304;1.032326579;142.1083527;0
1057.5;1.208768368;2.011093617;2.857493401;1.009220004;139.8257752;0
1058;1.987972617;2.094726801;3.002115965;1.02165091;134.0822449;0
1058.5;2.275413036;2.109444141;2.916443586;0.991729736;129.3201599;0
1059;2.341892719;2.144945145;2.829257727;1.024426699;125.3653641;0
1059.5;1.901768446;2.188580275;2.788049698;1.135327816;121.8765869;0
1060;1.793333888;2.221083403;2.612288237;1.213532329;118.5765915;0
1060.5;2.084414482;2.253330946;2.85826087;1.421108246;107.4958878;0
1061;1.518184304;2.294805765;2.858217239;1.944491744;102.7860642;0
1061.5;1.008152247;2.2229743;2.652922869;1.722702384;104.044548;0
1062;0.775132;2.254775524;2.638728619;1.779395104;102.3594437;0
1062.5;0.482825726;2.225501776;2.576859474;1.815886855;110.8488998;0
1063;1.115399003;2.114298105;2.867076874;0.971162677;116.1706314;0
1063.5;1.871858954;2.176847458;2.751331568;1.084142208;121.1840057;0
1064;2.385729313;2.152385473;2.732618094;1.126137972;116.0496521;0
1064.5;2.095606804;2.215592384;2.650514603;1.419531226;107.3952179;0
1065;1.079620004;2.274171114;2.695784569;1.732861161;112.6894074;0
1065.5;1.252756953;2.137244225;2.901042938;1.101644397;117.1024475;0
1066;1.964024186;2.278774738;3.046360016;1.316069603;102.2253342;0
1066.5;0.692060947;2.323130369;2.941921234;2.522165775;99.87992859;0
1067;0.188973516;2.263214588;2.686534405;1.870488524;101.422493;0
1067.5;0.336549968;2.253830671;2.649556398;1.730465174;105.2437286;0
1068;0.384613544;2.190831423;2.516923666;1.497119069;105.9944763;0
1068.5;0.311455935;2.217751503;2.529587984;1.551159143;107.0175629;0
1069;0.181943685;2.225654841;2.469675064;1.542713761;106.3566132;0
1069.5;0.515547097;2.235034466;2.492578268;1.672050834;110.4665299;0
1070;1.628635645;2.1102283;2.651809931;1.057387233;111.3314743;0
1070.5;2.298834801;2.207902908;2.638164282;1.181201339;107.9533539;0
1071;1.904360414;2.153264284;2.704687834;1.163262606;126.9730148;0
1071.5;0.847139716;2.039909124;2.857792854;0.995941222;134.3609619;0
1072;0.504349411;2.053720951;2.94935894;1.033296108;137.0745087;0
1072.5;0.829393029;2.094025612;2.917901754;1.131677389;133.0880127;0
1073;1.054109454;2.136848927;2.807162523;1.19428122;127.4989014;0
1073.5;1.038412929;2.197235107;2.849580288;1.277742147;119.4688644;0
1074;0.658238173;2.236123562;2.743344069;1.50676918;114.7773438;0
1074.5;0.893450141;2.20259285;2.718438864;1.461753368;116.8945999;0
1075;2.254505634;2.177336693;2.971545219;1.06122613;119.3918686;0
1075.5;1.773754239;2.207109928;2.749373913;1.172853708;118.9999771;0
1076;0.23013857;2.256716013;2.547587395;1.718588352;104.7876816;0
1076.5;-1.062108755;2.24527812;2.538579226;2.123058081;98.02048492;0
1077;-0.853835046;2.255665302;2.379573584;1.9439255;104.7310867;0
1077.5;0.384869099;2.107995987;2.6203475;1.198816657;121.8995438;0
1078;1.968043208;2.156424761;2.942756414;0.924036384;118.4219284;0
1078.5;1.781210065;2.195210934;2.967668057;0.960484743;122.4739151;0
1079;1.111165047;2.097345352;2.835933924;0.925292313;133.4323273;0
1079.5;1.539350033;2.126506805;2.932016611;0.956226647;130.1827698;0
1080;2.027364254;2.254542112;2.746277571;1.29117012;111.0901032;0
1080.5;1.888154984;2.285324574;2.859888792;1.271422148;108.4576874;0
1081;1.343073249;2.301203013;2.95786047;1.459081173;107.2163086;0
1081.5;0.409636617;2.320777655;2.852033377;1.844454885;101.9573059;0
1082;-1.295331359;2.321717262;2.926288605;2.258239985;99.7389679;0
1082.5;-2.644798279;2.26168704;2.606415987;2.031124592;100.8234558;0
1083;-3.85085988;2.253967524;2.683074236;1.996098518;100.066658;0
1083.5;-3.796384811;2.283501148;2.804060459;1.944220066;99.86192322;0
1084;-4.008215427;2.270149231;2.680737734;2.018889189;99.13307953;0
1084.5;-4.148422718;2.260493517;2.653977633;2.016013622;98.05476379;0
1085;-6.552407742;2.295253515;2.646013022;2.711474896;97.8820343;0
1085.5;-6.680858135;2.263743639;2.61199832;2.13808322;99.68551636;0
1086;-4.92401886;2.239819288;2.503738642;1.720255971;102.3559723;0
1086.5;-2.677929401;2.220508099;2.591306686;1.683804393;105.024765;0
1087;0.76866138;2.305182219;3.110050678;1.429192066;105.0426941;0
1087.5;0.302687615;2.286683798;2.690753937;1.760229349;105.39814;0
1088;-2.162584782;2.273909807;2.997601509;1.455098867;102.3603058;0
1088.5;-11.2913599;2.279993057;2.696641207;2.116218329;95.24105072;0
1089;-10.00678921;2.266192198;2.544843197;1.900917769;98.97202301;0
1089.5;-1.365458488;2.16702795;2.648586512;1.419305205;107.2926178;0
1090;0.076432541;2.201691151;3.020702839;1.324098229;109.5600357;0
1090.5;0.064369135;2.322846413;3.460158825;2.074459791;113.228653;0
1091;0.142356142;2.150019646;3.060173988;1.372666359;112.963707;0
1091.5;0.304051638;2.269727469;2.923122406;1.651684642;116.969696;0
1092;0.451574087;2.234880686;3.120126963;1.420459271;113.7122269;0
1092.5;-2.43624568;2.294871569;2.812594414;1.561565876;105.879364;0
1093;-8.021050453;2.262265682;2.500585794;1.975778341;98.55257416;0
1093.5;-12.28041744;2.235758781;2.456326008;2.195055246;96.65172577;0
1094;-12.57801056;2.214342356;2.410791636;1.94210732;96.16362;0
1094.5;-8.927229881;2.241773605;2.425107241;1.86139667;99.70310211;0
1095;-3.693316936;2.232139349;2.53878355;1.702239037;102.586319;0
1095.5;-2.273741007;2.239531994;2.741342306;1.580861688;102.4816284;0
1096;-5.17203331;2.220747948;2.496696949;1.937880039;104.5948334;0
1096.5;-0.688132703;2.21100831;2.899130583;1.570108891;104.9145813;0
1097;-0.57735002;2.281765223;3.101091862;1.736524463;103.7602997;0
1097.5;-1.832088709;2.32997489;3.068356276;2.235977888;99.76110077;0
1098;-4.050352097;2.280412197;2.811315775;2.14299655;96.8128891;0
1098.5;-11.36348248;2.261022806;2.788420677;2.518191338;95.93119049;0
1099;-16.46257591;2.226407528;2.564477205;2.581521273;96.32815552;0
1099.5;-17.30357933;2.240807772;2.514043331;1.995409727;97.21072388;0
1100;-22.45456696;2.189441919;2.361232042;2.159112215;96.62376404;0
1100.5;-17.36595345;2.215329409;2.517383099;2.215696096;96.57077026;0
1101;-5.299047947;2.273190737;2.999764204;2.297649384;95.66026306;0
1101.5;-4.133054733;2.274677515;3.054574251;2.736665249;93.72769165;0
1102;-5.782135963;2.268403292;2.767434835;3.041734457;92.51326752;0
1102.5;-11.87543201;2.229005337;2.619729042;3.106028557;92.09960175;0
1103;-10.42193604;2.296335936;2.857233763;3.183527231;91.29960632;0
1103.5;-9.504294395;2.300109625;3.16215682;3.218057394;88.32028961;0
1104;-17.60198784;2.301493883;3.057406187;3.969630241;88.693573;0
1104.5;-29.41237068;2.221771479;2.588533402;3.503530026;90.84143066;0
1105;-28.49526024;2.181683064;2.52509141;3.002464056;91.42342377;0
1105.5;-20.00981331;2.214699984;2.743655205;3.138652563;90.59883118;0
1106;-17.31997681;2.230313301;2.717773438;3.499627829;90.52879334;0
1106.5;-25.23092079;2.17191267;2.696964264;4.058300495;90.34061432;0
1107;-32.39952087;2.168544292;2.70839715;3.619343996;90.65475464;0
1107.5;-27.12665176;2.202559948;2.823843002;3.620421886;87.90045929;0
1108;-17.30640411;2.351943255;3.322650909;4.395269394;86.19717407;0
1108.5;-17.58441544;2.335455656;3.009608269;4.345482826;87.65927124;0
1109;-18.92247391;2.245590687;2.801267147;4.354538441;88.74029541;0
1109.5;-21.25732231;2.234775066;2.662521839;4.199672222;88.29138184;0
1110;-26.44648361;2.224751473;2.697041988;4.65763092;87.94048309;0
1110.5;-26.33190155;2.189307928;2.728018045;4.437859535;87.48007202;0
1111;-21.08192444;2.130922794;2.670711994;4.245987415;89.32196045;0
1111.5;-10.81410789;2.184248686;2.940504074;3.905738115;92.82097626;0
1112;-8.412230492;2.178103209;2.896037579;3.32590723;95.80781555;0
1112.5;-16.87457657;2.150207996;2.540653467;2.997205973;91.38948059;0
1113;-26.34970093;2.170769453;2.631171227;6.625647068;88.28666687;0
1113.5;-18.07348633;2.216389418;2.661864996;3.981317759;90.22267914;0
1114;-9.497079849;2.285623074;2.882983923;3.125530481;91.28543091;0
1114.5;-15.09524536;2.254323483;2.770902872;3.732881308;91.4240799;0
1115;-22.94967842;2.207489729;2.550347328;4.036865711;89.81726074;0
1115.5;-31.18682289;2.221846581;2.626536131;5.715722561;88.88079834;0
1116;-25.77879906;2.173092127;2.493750334;4.51381588;95.79344177;0
1116.5;-9.515268326;2.282878876;2.90911293;1.885327458;98.13425446;0
1117;-7.646039486;2.317843676;3.221542358;2.506011009;91.62114716;0
1117.5;-7.521355629;2.371291161;3.265305519;3.989430189;90.08355713;0
1118;-7.75002718;2.377859831;3.349030256;3.9161098;90.86560822;0
1118.5;-6.125039577;2.332583427;2.9132514;3.08831501;91.13825226;0
1119;-9.245197296;2.304431915;2.916605234;3.374450445;84.44396973;0
1119.5;-23.07219505;2.304822207;2.690506935;5.284211159;82.17915344;0
1120;-27.85943604;2.201699495;2.732400417;5.838613987;83.32491303;0
1120.5;-29.69147491;2.175206423;2.628212452;5.022736549;85.90329742;0
1121;-27.16315269;2.195809364;2.643393993;4.834056377;84.11579895;0
1121.5;-18.20192337;2.357715845;3.067928076;5.792946339;84.70335388;0
1122;-10.08530617;2.264368296;2.907176018;3.818441868;86.82984161;0
1122.5;-9.532577515;2.255648851;2.758883238;3.494920254;88.46227264;0
1123;-17.07965279;2.240751982;2.73050046;5.311814308;83.98831177;0
1123.5;-12.76654148;2.33694768;2.788631678;5.490903378;84.13761139;0
1124;-10.24363518;2.347764492;3.089367628;3.836191416;87.03153229;0
1124.5;-8.310026169;2.358419418;3.162657023;4.089521408;91.01450348;0
1125;-7.860273361;2.290508032;2.834331036;3.076463938;89.82144165;0
1125.5;-8.942193031;2.295280933;2.777982712;4.009996891;92.34364319;0
1126;-6.729607105;2.307158709;3.082063437;3.468845606;93.76871491;0
1126.5;-6.909219265;2.283201695;3.058123112;3.145244122;93.78697968;0
1127;-9.262866974;2.280227184;2.761548042;3.460999966;89.01478577;0
1127.5;-20.15328789;2.264258623;2.664421558;6.935318947;87.30147553;0
1128;-15.92020035;2.224163055;2.76720953;6.054596901;92.20531464;0
1128.5;-8.116579056;2.297868967;2.876060009;2.208585024;98.16842651;0
1129;-12.06240749;2.30358386;2.82792902;2.563132286;93.69911957;0
1129.5;-30.32511711;2.21912837;2.665855408;5.544577122;89.66340637;0
1130;-43.04143906;2.145231247;2.518541098;4.78279829;90.07511902;0
1130.5;-49.03025818;2.1294384;2.531891346;3.514208317;92.8259964;0
1131;-49.61743927;2.108936548;2.495928764;3.220202446;92.83443451;0
1131.5;-46.29539108;2.138309479;2.587280035;3.586769342;87.97389221;0
1132;-32.87348557;2.330751896;3.039624929;7.668344975;81.02962494;0
1132.5;-13.47496128;2.354094267;3.108502865;5.492726326;87.940979;0
1133;-5.527099133;2.292424202;2.930091143;2.42677927;98.85306549;0
1133.5;-4.8796525;2.29672122;3.080499649;1.878382921;98.32310486;0
1134;-4.86107111;2.367444515;3.630657196;2.959334612;94.58687592;0
1134.5;-4.813267708;2.348691464;3.290389538;2.958993435;102.6640854;0
1135;-4.515431881;2.218932867;2.850023508;1.670650959;108.0055161;0
1135.5;-4.303799629;2.192978382;2.900000095;1.651620507;110.500351;0
1136;-2.890556812;2.209506512;2.806380034;1.73775363;110.3140411;0
1136.5;-0.808796346;2.162749291;2.80751276;1.395835519;104.2242737;0
1137;0.098849133;2.316795349;3.096234083;2.678311825;104.1361542;0
1137.5;0.573742747;2.21536684;2.982284784;1.54724133;115.7202377;0
1138;0.923385501;2.0745821;2.894295216;1.015413642;124.0096893;0
1138.5;0.734066427;2.12101078;2.883629799;1.058506608;125.1912003;0
1139;0.291585773;2.2039783;2.960604906;1.275737763;117.8973312;0
1139.5;0.590367436;2.20183897;2.855684757;1.304394007;119.3743897;0
1140;0.772211969;2.135530233;2.6943295;1.114999175;123.1049347;0
1140.5;0.511715889;2.149461508;2.774279833;1.107007146;123.0228424;0
1141;-0.1912449;2.161156416;2.685622215;1.181864142;122.6661453;0
1141.5;-1.041004777;2.147615671;2.687052727;1.221130848;121.2929153;0
1142;-6.630665779;2.226082563;2.609420776;1.743656039;90.30724335;0
1142.5;-11.48831654;2.357560873;2.958055258;3.750172377;89.8229599;0
1143;-5.741730213;2.334350109;2.931190014;3.199599981;93.12815857;0
1143.5;-1.818523288;2.27789259;2.669104099;1.746445417;100.5314636;0
1144;-3.259769678;2.277484417;2.677977085;1.877534747;98.45271301;0
1144.5;-4.192814827;2.29177022;2.909840345;2.200449467;99.32579041;0
1145;-3.569591284;2.240471363;2.780298472;1.816362023;104.9075928;0
1145.5;-1.340858102;2.242246866;2.657728672;1.640708923;106.0299225;0
1146;-1.557218432;2.242861033;2.620274782;1.591878057;104.8751297;0
1146.5;-4.426211834;2.260775805;3.065974474;1.819483995;100.3912659;0
1147;-6.212228298;2.242270708;3.186810017;2.036119461;98.16776276;0
1147.5;-6.971828938;2.307664156;3.061734438;2.34122777;97.25440216;0
1148;-10.71850967;2.332486868;3.114920855;3.266161203;100.7337418;0
1148.5;-4.468528271;2.226204395;2.659768343;1.819308162;101.2424011;0
1149;-9.744817734;2.219954491;2.508885622;1.998186946;98.30217743;0
1149.5;-9.603560448;2.246851444;2.533456087;2.25990653;82.77411652;0
1150;-6.801986694;2.302928448;2.934323311;3.159352541;127.9457779;0
1150.5;-1.493818521;2.162491083;2.888838291;1.401383638;116.6681747;0
1151;-0.359530151;2.119549036;2.715177536;0.947597325;119.0926895;0
1151.5;0.254574239;2.247243881;2.858147621;1.210864663;116.5498047;0
1152;0.155886054;2.205611229;2.765428782;1.009964705;113.4136734;0
1152.5;0.461469233;2.234413147;2.823281288;1.147230029;114.4618149;0
1153;0.954823256;2.15933466;2.703359366;0.985798478;117.6366196;0
1153.5;1.276173115;2.128748179;2.581321001;0.925482631;120.2627869;0
1154;1.742289066;2.16147089;2.695721149;0.907032311;119.8759155;0
1154.5;1.491154313;2.16728425;2.672693491;0.952044606;121.9710922;0
1155;1.304684877;2.132672548;2.623711586;0.923367858;124.437439;0
