DEPT;AT20;P_IMPEDANCE;S_IMPEDANCE;Vp/Vs;Zones;GRAN
2168.5;1.066650152;8845.866211;4823.858887;1.830000043;2;401
2168.75;0.834367812;8827.708984;4711.523438;1.892857075;2;401
2169;0.383838981;8809.550781;4599.187988;1.91428566;2;401
2169.25;0.157380223;8936.818359;4640.625;1.918571353;2;401
2169.5;0.155877218;9064.084961;4682.062012;1.933749914;2;401
2169.75;0.488769889;8768.142578;4673.958496;1.89142859;2;401
2170;0.615113974;8472.199219;4665.854981;1.81571424;2;401
2170.25;0;7934.862305;4346.331543;1.809999943;2;401
2170.5;0;7397.525879;4026.808106;1.835000038;2;401
2170.75;0.379931867;8063.004883;4494.432617;1.889999986;2;401
2171;3.197418451;8728.484375;4962.057129;1.759999991;2;401
2171.25;3.522409439;8955.568359;5077.039063;1.752500057;2;401
2171.5;3.062030315;9182.65332;5192.020996;1.766250014;2;401
2171.75;3.336967707;9213.984375;5217.285156;1.783749938;2;401
2172;3.494845629;9245.31543;5242.548828;1.759999991;2;401
2172.25;3.150500059;9038.925781;5106.222656;1.767499924;2;401
2172.5;3.36407733;8832.537109;4969.896973;1.779999971;2;401
2172.75;1.825021505;9076.119141;4917.871094;1.840000033;2;401
2173;1.339772224;9319.700195;4865.845215;1.909999967;2;401
2173.25;1.54809463;9616.844727;5159.319336;1.836250067;2;401
2173.5;3.818295002;9913.989258;5452.793945;1.820000053;2;401
2173.75;1.669205666;9544.542969;5177.14502;1.830000043;2;401
2174;0.830140531;9175.097656;4901.496094;1.870000005;2;401
2174.25;0.834690154;9093.828125;4722.830078;1.950000048;2;401
2174.5;0.732540369;9012.558594;4544.164063;1.982500076;2;401
2174.75;0.25678885;8461.179688;4278.783203;2.029999971;2;401
2175;0;7909.800781;4013.4021;1.972857118;2;401
2175.25;0;8170.619629;4221.291992;1.992857099;2;401
2175.5;0;8431.438477;4429.182129;1.903749943;2;401
2175.75;0.555643737;9029.767578;4829.035645;1.898571372;3;401
2176;2.958746195;9628.097656;5228.88916;1.842857122;3;401
2176.25;4.840294838;9354.049805;5117.674805;1.76285708;3;401
2176.5;2.004360914;9080.001953;5006.460938;1.809999943;3;401
2176.75;0.629317701;8830.359375;4825.556641;1.8125;3;401
2177;0.618360639;8580.717773;4644.652832;1.845714331;3;401
2177.25;0.229330331;8612.300781;4643.649414;1.860000014;3;401
2177.5;0.012110182;8643.884766;4642.645996;1.860000014;3;401
2177.75;0.336334467;8619.354492;4609.90332;1.863749981;3;401
2178;0.15760161;8594.824219;4577.161133;1.877142906;3;401
2178.25;0;8584.913086;4542.449219;1.909999967;3;401
2178.5;0;8575.001953;4507.736816;1.899999976;3;401
2178.75;0.04106535;8553.370117;4501.121094;1.884999991;3;401
2179;0;8531.738281;4494.505859;1.897500038;3;401
2179.25;0;8887.150391;4615.046875;1.898749948;3;401
2179.5;0.243794203;9242.563477;4735.587891;1.950000048;3;401
2179.75;0.621657133;9310.115234;4868.014648;1.923749924;3;401
2180;0.575704157;9377.667969;5000.441895;1.873749971;3;401
2180.25;0.795502782;9440.185547;5204.589844;1.832499981;3;401
2180.5;1.959154248;9502.703125;5408.737793;1.754999995;3;401
2180.75;6.065385819;9421.246094;5453.638672;1.702500105;3;401
2181;10.94785214;9339.789063;5498.540039;1.700000048;3;401
2181.25;6.38451004;8967.341797;5186.144531;1.712857127;3;401
2181.5;2.973062992;8594.894531;4873.749023;1.759999991;3;401
2181.75;1.718580842;8820.00293;4955.662598;1.769999981;3;401
2182;1.469272137;9045.111328;5037.576172;1.798571348;3;401
2182.25;2.079478741;9020.78125;5115.560059;1.785714269;3;401
2182.5;3.710382938;8996.450195;5193.543945;1.735000014;3;401
2182.75;4.892326355;9007.918945;5141.581543;1.74000001;3;401
2183;3.039421082;9019.387695;5089.619141;1.769999981;3;401
2183.25;2.141694069;9026.261719;5032.695313;1.795714259;3;401
2183.5;2.07092762;9033.135742;4975.770996;1.818750024;3;401
2183.75;1.460984349;8939.196289;4842.70752;1.823750019;3;401
2184;0.538914502;8845.256836;4709.644043;1.879999995;3;401
2184.25;0;8958.19043;4716.356934;1.899999976;3;401
2184.5;0;9071.124023;4723.069824;1.919999957;3;401
2184.75;0.260847658;9100.783203;4777.59375;1.919999957;3;401
2185;0.615700543;9130.443359;4832.118164;1.889999986;3;401
2185.25;0.875627995;9196.751953;4909.921875;1.870000005;3;401
2185.5;1.198535323;9263.061523;4987.725098;1.860000014;3;401
2185.75;1.449576616;9528.508789;5050.802734;1.883749962;3;401
2186;1.958936453;9793.956055;5113.880859;1.916249991;3;401
2186.25;3.359029293;9562.016602;5076.786133;1.899999976;3;401
2186.5;1.425982595;9330.077148;5039.690918;1.852499962;3;401
2186.75;0.132402703;8771.532227;4617.790527;1.870000005;3;401
2187;0;8212.987305;4195.890137;1.960000038;3;401
2187.25;0;8387.755859;4351.484375;1.957499981;3;401
2187.5;0;8562.524414;4507.078125;1.902499914;3;401
2187.75;0.780281901;8566.884766;4594.488281;1.836250067;3;401
2188;0.712283611;8571.244141;4681.897949;1.831250072;3;401
2188.25;0.704796493;8701.138672;4672.366211;1.861428618;3;401
2188.5;0.719015539;8831.033203;4662.834961;1.894999981;3;401
2188.75;0.616636217;8798.373047;4682.352539;1.870000005;3;401
2189;0.524314344;8765.713867;4701.870117;1.860000014;3;401
2189.25;0.463008463;8693.535156;4645.378906;1.860000014;3;401
2189.5;0.391372442;8621.357422;4588.887207;1.876250029;3;401
2189.75;0.278858423;8704.853516;4638.471191;1.872500062;3;401
2190;0.646215856;8788.349609;4688.055176;1.878571391;3;401
2190.25;0.846946716;8712.306641;4719.257813;1.845714331;3;401
2190.5;1.019300938;8636.264648;4750.459961;1.81571424;3;401
2190.75;1.015354395;8487.758789;4627.077148;1.830000043;3;401
2191;0.369400203;8339.25293;4503.694824;1.850000024;3;401
2191.25;0;8320.077148;4391.618164;1.895714283;3;401
2191.5;0;8300.901367;4279.541016;1.938571453;3;401
2191.75;0;8428.240234;4358.49707;1.950000048;3;401
2192;0;8555.578125;4437.453125;1.928750038;3;401
2192.25;0;8506.519531;4492.600098;1.879999995;3;401
2192.5;0;8457.460938;4547.74707;1.860000014;3;401
2192.75;0.011448081;8616.032227;4638.033203;1.870000005;3;401
2193;0.160132617;8774.603516;4728.319824;1.855000019;3;401
2193.25;0.140743047;8931.691406;4824.558594;1.841428638;3;401
2193.5;0.163431928;9088.779297;4920.796875;1.850000024;3;401
2193.75;0.789005578;9454.970703;5073.853027;1.832499981;3;401
2194;1.283806801;9821.161133;5226.90918;1.878749967;3;401
2194.25;0.981545866;9321.027344;4901.561035;1.882500053;3;401
2194.5;0.2829808;8820.892578;4576.212891;1.92750001;3;401
2194.75;0;8372.769531;4351.708008;1.929999948;3;401
2195;0;7924.645996;4127.203125;1.919999957;3;401
2195.25;0.172846213;8478.907227;4493.634766;1.799999952;3;401
2195.5;1.11142683;9033.168945;4860.066895;1.860000014;3;401
2195.75;4.786520004;9725.394531;5347.250977;1.804999948;3;401
2196;6.403534889;10417.62012;5834.435059;1.789999962;3;401
2196.25;3.217347622;9864.308594;5541.738281;1.761428595;3;401
2196.5;2.241439581;9310.996094;5249.041016;1.774285674;3;401
2196.75;2.469340801;9585.02832;5380.668457;1.784999967;3;401
2197;3.626721144;9859.060547;5512.295898;1.789999962;3;401
2197.25;5.035335541;9660.947266;5364.699219;1.799999952;3;401
2197.5;2.22360158;9462.833008;5217.103027;1.811428547;3;401
2197.75;1.125596285;9089.230469;5003.26709;1.783749938;3;401
2198;0.718784928;8715.626953;4789.431152;1.821250081;3;401
2198.25;0.542460322;8806.5;4831.269043;1.820000053;3;401
2198.5;1.069882035;8897.373047;4873.106934;1.822857142;3;401
2198.75;1.124076247;8986.800781;4862.438965;1.840000033;3;401
2199;0.567837536;9076.227539;4851.770996;1.870000005;3;401
2199.25;0.369332284;8818.433594;4737.494141;1.832857132;3;401
2199.5;0.043555219;8560.640625;4623.216797;1.84857142;3;401
2199.75;0;8489.552734;4533.071289;1.878749967;3;401
2200;0.093038142;8418.46582;4442.925781;1.897500038;3;401
2200.25;0.098007396;8564.623047;4549.110352;1.912857056;3;401
2200.5;0.400222629;8710.779297;4655.294922;1.870000005;3;401
2200.75;0.711778939;9060.536133;4908.068359;1.872499943;3;401
2201;1.197775126;9410.292969;5160.841797;1.819999933;3;401
2201.25;2.025416136;9592.998047;5263.21875;1.842499971;3;401
2201.5;2.258044481;9775.702148;5365.596191;1.818750024;3;401
2201.75;1.068519712;9480.228516;5212.51416;1.836250067;3;401
2202;0.633608937;9184.753906;5059.432129;1.813750029;3;401
2202.25;0.873544872;9659.421875;5278.594727;1.830000043;3;401
2202.5;1.962743163;10134.08984;5497.756836;1.842499971;3;401
2202.75;3.620168924;9645.210938;5238.822266;1.819999933;3;401
2203;0.780664861;9156.331055;4979.888184;1.837500095;3;401
2203.25;0;8734.833984;4666.988281;1.889999986;3;401
2203.5;0;8313.337891;4354.088867;1.905714274;3;401
2203.75;0;8603.125;4516.157227;1.909999967;3;401
2204;0;8892.912109;4678.225098;1.901250005;3;401
2204.25;0;8919.235352;4664.046875;1.919999957;3;401
2204.5;0;8945.558594;4649.869141;1.925714254;3;401
2204.75;0;9051.21875;4738.870117;1.902499914;3;401
2205;0.009843361;9156.87793;4827.871094;1.899999976;3;401
2205.25;0.249752626;9273.990234;4916.356934;1.879999995;3;401
2205.5;0.3487553;9391.103516;5004.842773;1.879999995;3;401
2205.75;0.247945175;9262.095703;4918.515625;1.881428599;3;401
2206;0;9133.087891;4832.187988;1.889999986;3;401
2206.25;0;8801.984375;4703.80957;1.899999976;3;401
2206.5;0;8470.880859;4575.431152;1.852857113;3;401
2206.75;0;8820.895508;4861.909668;1.820000053;3;401
2207;1.12506628;9170.910156;5148.388184;1.782500029;3;401
2207.25;4.996076107;9814.990234;5524.366699;1.774999976;3;401
2207.5;3.582178831;10459.07031;5900.345215;1.769999981;3;401
2207.75;3.145652056;10020.65137;5756.478516;1.74000001;3;401
2208;4.113118649;9582.232422;5612.611816;1.703750014;3;401
2208.25;7.079164505;9285.65918;5490.508301;1.703750014;3;401
2208.5;8.224964142;8989.085938;5368.404785;1.669999957;3;402
2208.75;7.891894341;8597.222656;5128.03125;1.659999967;3;402
2209;7.269704342;8205.360352;4887.658203;1.680000067;3;402
2209.25;7.295562267;8205.043945;4774.651367;1.717499971;3;402
2209.5;7.256834984;8204.727539;4661.644043;1.759999991;3;403
2209.75;7.311858654;8446.693359;4750.320313;1.763749957;3;403
2210;7.643340111;8688.658203;4838.99707;1.793749929;3;403
2210.25;13.46673966;9462.804688;5062.75293;1.846250057;3;403
2210.5;14.09734535;10236.9502;5286.508789;1.940000057;3;404
2210.75;3.414350033;9672.001953;5053.955078;1.950000048;3;404
2211;0.154797107;9107.054688;4821.401856;1.889999986;3;404
2211.25;0.336120367;9076.298828;4881.924805;1.909999967;3;403
2211.5;1.663331032;9045.543945;4942.448242;1.828571439;3;403
2211.75;0.822142184;9145.234375;5026.661621;1.791428566;3;402
2212;0.466794163;9244.923828;5110.875;1.808749914;3;401
2212.25;0.291664869;9174.613281;4983.604004;1.851428628;3;401
2212.5;0.065810107;9104.303711;4856.333008;1.874285698;3;401
2212.75;0.149359673;9377.277344;5064.974609;1.870000005;3;401
2213;1.322128654;9650.251953;5273.616211;1.830000043;3;401
2213.25;3.06949687;9769.509766;5410.512207;1.772500038;3;401
2213.5;2.298514843;9888.767578;5547.408203;1.781428576;3;401
2213.75;1.52059865;9816.22168;5434.328125;1.809999943;3;401
2214;1.142479777;9743.675781;5321.248047;1.830000043;3;401
2214.25;0.977044344;9733.612305;5302.661621;1.823750019;3;401
2214.5;0.999082863;9723.548828;5284.075195;1.840000033;3;401
2214.75;1.256437421;9624.135742;5196.266602;1.840000033;3;401
2215;1.260508537;9524.722656;5108.458008;1.86500001;3;401
2215.25;0.658860862;9385.171875;4987.073242;1.914999962;3;401
2215.5;0.273728252;9245.621094;4865.687988;1.898571372;3;401
2215.75;0.066325806;9269.963867;4857.009766;1.909999967;3;401
2216;0.186393425;9294.306641;4848.332031;1.919999957;3;401
2216.25;0.860001087;9239.609375;4890.440918;1.847500086;3;401
2216.5;0.577242315;9184.911133;4932.549805;1.858749986;3;401
2216.75;0;9067.884766;4857.698242;1.855000019;3;401
2217;0;8950.857422;4782.847168;1.870000005;3;401
2217.25;0;9127.635742;4862.71582;1.879999995;3;401
2217.5;0;9304.414063;4942.583984;1.879999995;3;401
2217.75;0;9624.655273;5089.083984;1.90625;3;401
2218;0.238010854;9944.896484;5235.583984;1.89625001;3;401
2218.25;1.083559513;9962.828125;5245.094727;1.908749938;3;401
2218.5;1.043227911;9980.758789;5254.605957;1.897142887;3;401
2218.75;0.865673304;9749.326172;5147.335938;1.878571391;3;401
2219;0.891950309;9517.894531;5040.065918;1.887500048;3;401
2219.25;1.038901925;10061.27246;5207.420898;2.029999971;3;401
2219.5;0.812503934;10604.65039;5374.775879;1.972857118;3;401
2219.75;1.721419573;9969.197266;5184.378418;1.945714355;3;401
2220;0.056160186;9333.744141;4993.980957;1.866250038;3;401
2220.25;0.410251498;9334.453125;5123.782227;1.850000024;3;401
2220.5;1.246559501;9335.163086;5253.583008;1.778571367;3;401
2220.75;1.896969795;9684.891602;5410.104492;1.837142944;3;401
2221;2.334504843;10034.62012;5566.625977;1.799999952;3;401
2221.25;2.066956282;10078.62012;5525.292481;1.840000033;3;401
2221.5;1.65723598;10122.62012;5483.958984;1.850000024;3;401
2221.75;0.248779312;9198.800781;4943.895996;1.85857141;3;401
2222;0;8274.980469;4403.833008;1.878749967;3;401
2222.25;0;8423.958984;4378.450195;2.017499924;3;401
2222.5;0;8572.938477;4353.067871;1.980000019;3;401
2222.75;1.2772609;9149.530273;4825.493164;1.870000005;3;401
2223;1.449206352;9726.12207;5297.917969;1.837500095;3;401
2223.25;1.239579439;9847.34668;5304.558106;1.855000019;3;401
2223.5;2.292951107;9968.571289;5311.198242;1.877500057;3;401
2223.75;3.434437752;9834.989258;5260.325195;1.899999976;3;401
2224;3.61743784;9701.407227;5209.452148;1.862499952;3;401
2224.25;1.137738943;9555.755859;5060.749023;1.888749957;3;401
2224.5;0.216519192;9410.103516;4912.045898;1.912500024;3;401
2224.75;0;9285.90625;4759.322266;3.192857027;3;401
2225;0;9161.709961;4606.598145;1.974999905;3;401
2225.25;0;8941.402344;4770.657227;1.809999943;3;401
2225.5;0.013151051;8721.094727;4934.716797;1.769999981;3;401
2225.75;1.046605945;9032.837891;5088.314453;1.722857118;3;401
2226;1.110540152;9344.580078;5241.912109;1.784999967;3;401
2226.25;0.977052093;9716.825195;5248.955078;1.877499938;3;401
2226.5;1.091254234;10089.07031;5255.998047;1.921428561;3;401
2226.75;2.570487022;9601.032227;4925.23291;1.964285731;3;401
2227;1.780102849;9112.994141;4594.467773;1.987142921;3;401
2227.25;0;8490.398438;4429.878906;1.909999967;3;401
2227.5;0.808563173;7867.803223;4265.290039;1.844285727;3;401
2227.75;3.162806034;8542.037109;4742.642578;1.627142906;3;401
2228;2.432934523;9216.271484;5219.995117;1.767142892;3;401
2228.25;1.639959574;9438.181641;5291.360352;1.820000053;3;401
2228.5;1.357703209;9660.09082;5362.726074;1.80249989;3;401
2228.75;2.009525776;9845.554688;5504.819336;1.769999981;3;401
2229;3.327964306;10031.01953;5646.912109;1.779999971;3;401
2229.25;3.620305538;10042.41016;5652.253906;1.777499914;3;401
2229.5;4.1907444;10053.79981;5657.596191;1.774999976;3;401
2229.75;5.360062122;9908.96582;5676.282715;1.752857089;3;401
2230;5.471185684;9764.131836;5694.969238;1.717499971;3;401
2230.25;3.505702734;9601.535156;5476.839844;1.753749967;3;401
2230.5;2.731380463;9438.938477;5258.709961;1.7924999;3;402
2230.75;2.31717515;9250.025391;5038.40918;1.879999995;3;402
2231;1.687287808;9061.112305;4818.108887;1.877500057;3;402
2231.25;0.773284853;9335.949219;5107.251953;1.794999957;3;402
2231.5;0.966936231;9610.787109;5396.39502;1.777500033;3;402
2231.75;2.950918436;9585.838867;5381.297852;1.789999962;3;402
2232;3.278057814;9560.890625;5366.200195;1.782499909;3;402
2232.25;1.434350848;9118.335938;5129.348145;1.772499919;3;402
2232.5;1.565832615;8675.782227;4892.496094;1.77125001;3;403
2232.75;1.779183865;8504.988281;4819.591797;1.77285707;3;403
2233;1.587405443;8334.194336;4746.687988;1.754999995;3;403
2233.25;1.250100613;8315.138672;4609.391602;1.774999976;3;403
2233.5;1.153591633;8296.082031;4472.095215;1.850000024;3;403
2233.75;1.171272993;8434.124023;4498.447266;1.897142887;3;403
2234;0.573424816;8572.166016;4524.798828;1.895714283;3;403
2234.25;0;8687.980469;4561.430664;1.911249995;3;403
2234.5;0;8803.794922;4598.062988;1.91428566;3;404
2234.75;0;8584.84375;4546.947266;1.850000024;3;404
2235;0;8365.891602;4495.832031;1.857142925;3;404
2235.25;0;8437.501953;4585.512695;1.820000053;3;403
2235.5;0;8509.111328;4675.193848;1.822499991;3;403
2235.75;0.066568561;8979.546875;4916.604981;1.808571458;3;402
2236;0.533262789;9449.981445;5158.016113;1.83571434;3;401
2236.25;1.090609312;9579.981445;5286.741211;1.808749914;3;401
2236.5;0.895315766;9709.981445;5415.466797;1.793749929;3;401
2236.75;0.324806243;9585.228516;5292.786133;1.809999943;3;401
2237;0.280752063;9460.476563;5170.105957;1.830000043;3;401
2237.25;0.855094492;9720.677734;5262.984375;1.852499962;3;401
2237.5;0.945968151;9980.878906;5355.862793;1.860000014;3;401
2237.75;0.519979775;9665.006836;5117.900391;1.882499933;3;401
2238;0;9349.134766;4879.937988;1.9174999;3;401
2238.25;0;8980.039063;4724.323242;1.903749943;3;401
2238.5;0;8610.942383;4568.708008;1.882499933;3;401
2238.75;0;9013.366211;4840.305664;1.863749981;3;401
2239;0.5623855;9415.790039;5111.903809;1.837500095;3;401
2239.25;0.780044258;9771.009766;5279.004395;1.804999948;3;401
2239.5;0.810238421;10126.23047;5446.104981;1.855000019;3;401
2239.75;0.5302158;9936.837891;5356.086914;1.840000033;3;401
2240;0.677946389;9747.444336;5266.068848;1.851428628;3;401
2240.25;0.162968054;9481.820313;5086.639648;1.903749943;3;401
2240.5;0;9216.195313;4907.209961;1.878749967;3;401
2240.75;0;9129.734375;4854.203125;1.899999976;3;401
2241;0;9043.272461;4801.195801;1.885714293;3;401
2241.25;0;9134.350586;4910.601563;1.847500086;3;401
2241.5;0.000830055;9225.428711;5020.007813;1.840000033;3;401
2241.75;0.369336009;9608.070313;5195.885742;1.827142954;3;401
2242;0.702512145;9990.710938;5371.76416;1.85857141;3;401
2242.25;0.835904837;9805.53418;5369.342773;1.840000033;3;401
2242.5;0.602619529;9620.357422;5366.920898;1.789999962;3;401
2242.75;0.533132136;9765.568359;5264.862305;1.860000014;3;401
2243;0.463711441;9910.780273;5162.804199;1.921428561;3;401
2243.25;0.574647963;9828.021484;5224.372559;1.940000057;3;401
2243.5;0.510553062;9745.261719;5285.940918;1.842499971;3;401
2243.75;0.44016251;9634.400391;5182.027344;1.845000029;3;401
2244;0.032321814;9523.539063;5078.11377;1.878571391;3;401
2244.25;0.242047906;9370.861328;5004.456055;1.80250001;3;401
2244.5;0.352004796;9218.183594;4930.798828;1.867500067;3;401
2244.75;0;9222.919922;4990.783203;1.813750029;3;401
2245;0;9227.657227;5050.76709;1.830000043;3;401
2245.25;0.288911194;9544.064453;5175.362305;1.857500076;3;401
2245.5;0.609532297;9860.470703;5299.957031;1.860000014;3;401
2245.75;0.533131063;9865.636719;5353.091797;1.845000029;3;401
2246;0.53219986;9870.801758;5406.227051;1.820000053;3;401
2246.25;0.682050586;10104.12109;5515.972656;1.853749991;3;401
2246.5;1.096191645;10337.44043;5625.717773;1.837500095;3;401
2246.75;1.914670348;10156.32617;5464.806641;1.840000033;3;401
2247;0.360725313;9975.210938;5303.895996;1.885714293;3;401
2247.25;0;9309.578125;4979.20459;1.799999952;3;401
2247.5;0;8643.946289;4654.513184;1.855000019;3;401
2247.75;0;8642.556641;4646.250977;1.840000033;3;401
2248;0;8641.166016;4637.98877;1.865714312;3;401
2248.25;0;9091.418945;4820.921387;1.867500067;3;401
2248.5;0;9541.671875;5003.854004;1.90625;3;401
2248.75;0;9393.111328;4951.027344;1.862857103;3;401
2249;0;9244.551758;4898.201172;1.885714293;3;401
2249.25;0;9163.40625;4861.115234;1.872857094;3;401
2249.5;0;9082.259766;4824.028809;1.879999995;3;401
2249.75;0;9287.567383;4926.350586;1.894285679;3;401
2250;0.055706903;9492.875;5028.671875;1.885714293;3;401
2250.25;0;9564.182617;5048.072266;1.909999967;3;401
2250.5;0.076741494;9635.490234;5067.472168;1.901250005;3;401
2250.75;0.295436651;9715.72168;5170.821289;1.882499933;3;401
2251;0.748945177;9795.953125;5274.170898;1.854285717;3;401
2251.25;1.01545167;9952.266602;5426.847656;1.820000053;3;402
2251.5;0.863521218;10108.58008;5579.524902;1.809999943;3;402
2251.75;3.4731915;10226.74512;5734.848633;1.794999957;3;403
2252;5.28742981;10344.91016;5890.172852;1.759999991;3;403
2252.25;3.759286404;10377.25;5924.849609;1.77125001;3;403
2252.5;3.759325743;10409.58984;5959.525879;1.743749976;3;404
2252.75;5.54326725;10328.87012;5949.598633;1.727500081;3;404
2253;3.091860294;10248.15039;5939.671875;1.728749991;3;404
2253.25;1.700977802;9701.226563;5611.285156;1.767499924;3;405
2253.5;1.92773211;9154.302734;5282.898926;1.735000014;3;405
2253.75;1.654876709;9205.344727;5199.783203;1.794999957;3;406
2254;1.425273776;9256.386719;5116.666992;1.809999943;3;406
2254.25;1.604107022;9296.96582;5209.03418;1.786249995;3;405
2254.5;1.839150548;9337.544922;5301.401856;1.759999991;3;404
2254.75;1.913751841;9328.378906;5227.319824;1.751250029;3;402
2255;1.512525797;9319.212891;5153.237793;1.80571425;3;401
2255.25;1.616914749;9423.895508;5089.152344;1.919999957;3;401
2255.5;1.50001657;9528.578125;5025.066895;1.894999981;3;401
2255.75;0.558887184;9566.317383;5213.748047;1.860000014;3;401
2256;1.447878242;9604.056641;5402.429199;1.774285674;3;401
2256.25;3.326731205;9980.673828;5743.525391;1.702857137;3;401
2256.5;3.839570522;10357.29004;6084.62207;1.702500105;3;402
2256.75;3.876232624;10338.51563;5964.197266;1.721250057;3;402
2257;5.105528355;10319.74023;5843.771973;1.768571377;3;402
2257.25;3.682302952;10397.80078;5813.872559;1.821428537;3;402
2257.5;2.199468374;10475.86035;5783.973145;1.809999943;3;403
2257.75;1.4896667;9866.832031;5536.955078;1.784999967;3;403
2258;0.302149355;9257.804688;5289.937012;1.75;3;403
2258.25;0;9103.259766;5073.066895;1.778571367;3;403
2258.5;0;8948.71582;4856.196777;1.841250062;3;403
2258.75;0.029171478;9377.443359;4983.386719;1.879999995;3;403
2259;0.386872828;9806.169922;5110.577148;1.918749929;3;403
2259.25;0.591323793;10013.3252;5296.371582;1.879999995;3;403
2259.5;0.727002382;10220.48047;5482.166016;1.860000014;3;402
2259.75;1.328847289;10247.4707;5592.765625;1.819999933;3;402
2260;1.228913069;10274.45996;5703.365234;1.799999952;3;401
2260.25;1.255484462;10670.62012;6238.730469;1.768749952;3;401
2260.5;7.655845642;11066.78027;6774.096191;1.636250019;3;401
2260.75;23.52201843;11079.2207;6938.689453;1.61500001;3;401
2261;13.32592869;11091.66016;7103.282227;1.559999943;3;401
2261.25;5.87706995;10566.80078;6546.58252;1.59857142;3;402
2261.5;4.351166248;10041.94043;5989.882813;1.674999952;3;403
2261.75;3.507944346;9528.546875;5580.222656;1.692499995;3;403
2262;2.577533245;9015.154297;5170.562988;1.74000001;3;404
2262.25;1.716525555;8708.378906;4910.076172;1.779999971;3;404
2262.5;1.530624986;8401.602539;4649.588867;1.806249976;3;405
2262.75;2.00318718;8644.597656;4801.006348;1.799999952;3;405
2263;2.385690451;8887.59375;4952.423828;1.797142863;3;405
2263.25;2.728145123;9023.367188;5069.313477;1.759999991;3;405
2263.5;2.985213757;9159.141602;5186.203125;1.767499924;3;406
2263.75;4.923450947;9892.316406;5556.376465;1.779999971;3;406
2264;10.14753723;10625.49023;5926.549805;1.789999962;3;406
2264.25;7.451096058;11030.0957;6194.826172;1.830000043;3;405
2264.5;3.58660984;11434.7002;6463.102051;1.765714288;3;404
2264.75;1.001802206;10608.16602;5919.603027;1.80250001;3;402
2265;0;9781.632813;5376.104004;1.820000053;3;401
2265.25;0;9630.976563;5206.617188;1.854285717;3;401
2265.5;0;9480.319336;5037.129883;1.879999995;3;402
2265.75;0;9476.076172;5040.336914;1.887500048;3;402
2266;0;9471.832031;5043.543945;1.875;3;402
2266.25;0;9351.146484;4960.52832;1.879999995;3;402
2266.5;0;9230.460938;4877.513184;1.889999986;3;403
2266.75;0;9259.107422;4865.702637;1.907500029;3;403
2267;0;9287.75293;4853.89209;1.909999967;3;403
2267.25;0;9340.695313;4842.867188;1.919999957;3;403
2267.5;0;9393.637695;4831.842773;1.942500114;3;403
2267.75;0;9064.232422;4781.910156;1.910000086;3;403
2268;0;8734.827148;4731.978027;1.847500086;3;403
2268.25;1.830490589;9610.813477;5345.812988;1.690000057;3;403
2268.5;5.052556515;10486.79981;5959.647949;1.759999991;3;402
2268.75;2.91816926;10718.12012;6015.016602;1.772499919;3;402
2269;3.002851486;10949.44043;6070.384766;1.80250001;3;401
2269.25;3.039184094;10935.58008;5952.338379;1.832857132;3;401
2269.5;1.773016334;10921.71973;5834.291992;1.870000005;3;401
2269.75;1.069389939;10204.53125;5564.639648;1.850000024;3;401
2270;0.516567051;9487.34375;5294.986816;1.789999962;3;401
2270.25;0.105441831;9159.197266;4994.485352;1.80571425;3;401
2270.5;0;8831.049805;4693.983887;1.882857084;3;401
2270.75;0.283593267;8801.475586;4584.822266;1.95875001;3;401
2271;0;8771.901367;4475.660156;1.960000038;3;401
2271.25;0;9034.291016;4775.642578;1.912857056;3;401
2271.5;0;9296.681641;5075.625;1.83571434;3;401
2271.75;0;9472.435547;5121.397461;1.870000005;3;401
2272;0;9648.188477;5167.169922;1.870000005;3;401
2272.25;0;9537.605469;5135.71582;1.850000024;3;401
2272.5;0;9427.021484;5104.261231;1.850000024;3;401
2272.75;0.354820848;9597.607422;5246.265625;1.828750014;3;401
2273;0.649595857;9768.192383;5388.27002;1.809999943;3;401
2273.25;1.05373919;9721.878906;5482.335449;1.799999952;3;402
2273.5;2.159957886;9675.56543;5576.400879;1.730000019;3;402
2273.75;2.39848876;9246.650391;5415.881836;1.649999976;3;403
2274;2.274140835;8817.734375;5255.362793;1.674999952;3;403
2274.25;1.85861063;8758.285156;5058.563477;1.715000033;3;403
2274.5;1.639380693;8698.834961;4861.76416;1.791249991;3;404
2274.75;2.301062584;8695.570313;4892.458008;1.776250005;3;404
2275;3.044682026;8692.306641;4923.151856;1.766250014;3;404
2275.25;3.229329824;8707.892578;5018.942871;1.741250038;3;404
2275.5;3.071530104;8723.477539;5114.733887;1.702500105;3;404
2275.75;2.775337935;8696.916992;5009.806641;1.735000014;3;404
2276;2.996314764;8670.356445;4904.879883;1.767499924;3;404
2276.25;3.477876186;8693.897461;4915.250977;1.769999981;3;404
2276.5;3.985189915;8717.438477;4925.62207;1.769999981;3;405
2276.75;4.165944099;8957.792969;5123.40332;1.763749957;3;405
2277;4.580934048;9198.146484;5321.184082;1.731250048;3;405
2277.25;5.318013668;9327.198242;5427.483398;1.718571425;3;405
2277.5;5.436573029;9456.25;5533.782227;1.705714345;3;405
2277.75;5.458347321;9329.493164;5432.777344;1.690000057;3;405
2278;4.680204392;9202.736328;5331.771973;1.730000019;3;405
2278.25;3.039674521;9462.924805;5273.296387;1.785714269;3;405
2278.5;2.412078619;9723.113281;5214.820801;1.861428618;3;406
